,index,movie_id,movie_name,genre,plot
6071,47192,tt0449487,Passengers Mistero ad alta quota,"drama, fantasy, horror",passengers mistero ad alta quota grief counselor working group plane crash survivors finds root mystery clients begin disappear
6072,47206,tt0449851,Una top model nel mio letto,"comedy, drama",una top model nel mio letto porter top model pretend couple order salvage ceos marriage
6073,47211,tt0449994,La sposa dellImperatore,"action, drama, history",la sposa dellimperatore sixteenth century love story marriage alliance gave birth true love great mughal emperor akbar rajput princess jodha
6074,47223,tt0450188,La Vie En Rose,"biography, drama, music",la vie en rose biopic iconic french singer
6075,47224,tt0450232,Solo ore,"action, crime, drama",solo ore aging alcoholic cop assigned task escorting witness police custody courthouse blocks away however chaotic forces work prevent making one piece
6076,47227,tt0450259,Blood Diamond Diamanti di sangue,"adventure, drama, thriller",blood diamond diamanti di sangue fisherman smuggler syndicate businessmen match wits possession priceless diamond
6077,47229,tt0450278,Hostel,horror,hostel three backpackers head slovak city promises meet hedonistic expectations idea hell awaits
6078,47231,tt0450314,Punisher Zona di guerra,"action, crime, drama",punisher zona di guerra frank castle known punisher ruthlessly demolishes organized crime starts even bigger war
6079,47233,tt0450340,Identit sospette,"crime, drama, mystery",identit sospette five men wake locked warehouse memory forced figure good bad stay alive
6080,47234,tt0450345,Il prescelto,"horror, mystery, thriller",il prescelto sheriff investigating disappearance young girl small island discovers theres larger mystery solve among islands secretive neo pagan community
6081,47235,tt0450363,Killer senza scampo,"drama, thriller",killer senza scampo told looping non linear narrative characters points view film reconstructs stories yugoslav hit man former lover police officer boyfriend paths cross new york
6082,47236,tt0450367,Puzzlehead,"drama, sci-fi",puzzlehead post apocalyptic frankenstein ish fantasy
6083,47237,tt0450385,,"fantasy, horror, mystery",man specialises debunking paranormal occurrences checks fabled room dolphin hotel soon settling confronts genuine terror
6084,47238,tt0450405,Aiuto vampiro,"action, adventure, fantasy",aiuto vampiro teenager darren meets mysterious man freak show turns vampire series events darren must leave normal life go road cirque du freak become vampire
6085,47242,tt0450450,Italyanets,drama,italyanets set abandoned year old boy living rundown orphanage small russian village adopted italian family
6086,47243,tt0450470,Odete,drama,odete pedro rui kiss first anniversary dinner pedro drives home dying en route crash another pair lovers odete alberto split desire child pedro
6087,47248,tt0450680,Flandres,"drama, romance, war",flandres bruno dumont follows controversial twentynine palms tale group young soldiers go war experience life changing events flandres grand prix prize cannes film festival
6088,47260,tt0451069,The Gospel,"drama, music",gospel story successful young r b singer unlikely homecoming father bishop becomes ill
6089,47262,tt0451079,Ortone e il mondo dei Chi,"animation, adventure, comedy",ortone e il mondo dei chi horton elephant struggles protect microscopic community neighbors refuse believe exists
6090,47266,tt0451094,Lady Vendetta,"crime, drama, thriller",lady vendetta wrongfully imprisoned thirteen years child taken away woman seeks revenge increasingly brutal means
6091,47275,tt0451135,My Brother,drama,brother brother inner city story two impoverished boys isaiah james james developmentally disabled mother ltisha finds tragic situation dying
6092,47281,tt0451176,Non peccato,drama,non peccato magdalenas th birthday approaches simple blissful life complicated discovery shes pregnant kicked house finds new family great granduncle gay cousin
6093,47286,tt0451221,The Elephant King,"drama, romance",elephant king story two brothers lead totally different lives jake hunt enjoys life fullest thailand shy brother oliver deals depressions back home
6094,47292,tt0451279,Wonder Woman,"action, adventure, fantasy",wonder woman pilot crashes tells conflict outside world diana amazonian warrior training leaves home fight war discovering full powers true destiny
6095,47319,tt0452039,Mind Game,"animation, adventure, comedy",mind game deadly encounter two yakuza loser crush childhood girlfriend goes heaven back embarking psychedelic self discovery experience friends
6096,47332,tt0452594,Ti odio ti lascio ti,"comedy, drama, romance",ti odio ti lascio ti bid keep luxurious condo significant couples break proceeds get uglier nastier moment
6097,47334,tt0452598,Il ritorno della scatenata dozzina,"adventure, comedy, family",il ritorno della scatenata dozzina bakers vacation find competing rival family eight children
6098,47335,tt0452608,Death Race,"action, sci-fi, thriller",death race ex con jensen ames forced warden notorious prison compete post industrial worlds popular sport car race inmates must brutalize kill one another road victory
6099,47336,tt0452623,Gone Baby Gone,"crime, drama, mystery",gone baby gone two boston area detectives investigate little girls kidnapping ultimately turns crisis professionally personally
6100,47337,tt0452624,Intrigo a Berlino,"drama, mystery, romance",intrigo berlino post war berlin cover potsdam conference american military journalist drawn murder investigation involves former mistress driver
6101,47338,tt0452625,Tutte pazze per Charlie,"comedy, romance",tutte pazze per charlie order keep woman dreams falling another guy charlie logan break curse made wildly popular single women sleep charlie next man meet true love
6102,47343,tt0452637,Lady in the Water,"drama, fantasy, mystery",lady water apartment building superintendent cleveland heep rescues thinks young woman pool maintains discovers actually character bedtime story trying make journey back home works tenants protect new friend creatures determined keep world
6103,47346,tt0452660,One Last Thing,"comedy, drama",one last thing young man terminal illness makes unconventional request local television
6104,47350,tt0452671,Race You to the Bottom,"drama, romance",race bottom bisexual travel writer nathan examines increasingly complex feelings maggie travel californias wine country assignment
6105,47352,tt0452681,Santa Clause nei guai,"adventure, comedy, family",santa clause nei guai santa aka scott calvin faced double duty keep new family happy stop jack frost taking christmas
6106,47354,tt0452694,Un amore allimprovviso,"drama, fantasy, romance",un amore allimprovviso chicago librarian gene causes involuntarily time travel creating complications marriage
6107,47356,tt0452702,Vacancy,"horror, thriller",vacancy married couple becomes stranded isolated motel finds hidden video cameras room soon realize unless escape theyll next victims snuff film
